GeneName,RNA_CDK8i_1,RNA_CDK8i_2,RNA_CDK8i_3,RNA_M12e2_1,RNA_M12e2_2,RNA_M12e2_3,RNA_M12WT_1,RNA_M12WT_2,RNA_M12WT_3,RNA_Veh_1,RNA_Veh_2,RNA_Veh_3
ENSG00000270304,1.34846055,1.46243482,2.389040364,0.76565511,1.036988885,1.010619871,1.354289863,0.744424335,1.40922253,1.169007192,1.237319302,1.562826581
ENSG00000236914,0.326526159,0.305902229,0.289612375,0.229312211,0.449799937,0.201785786,0.478408457,0.360972552,0.274338608,0.192563455,0.235820274,0.237746545
ENSG00000166068,5.47261297,4.953005205,4.973827507,5.154166725,6.025669938,6.706037893,6.154136301,5.8260281,6.110822234,5.726571375,4.892259201,5.383327612
ENSG00000171262,13.70000105,15.84436023,15.38202845,15.61458506,19.23861025,18.93241659,19.10752564,17.54390079,18.71170242,14.3034369,15.00173102,16.16203684
ENSG00000172575,0.25298652,0.21696957,0.255800487,0.220953047,0.132428783,0.261400397,0.422554859,0.431357493,0.453554453,0.154619917,0.163655287,0.166242027
ENSG00000259326,0.173680177,0.105391867,0.114779098,0.140452383,0.090193394,0.322885691,0.087588209,0.107295408,0.071089948,0.103200987,0.070929637,0.025028156
ENSG00000137801,2.358513959,2.713285233,3.130430956,1.151940504,1.61460778,1.381304455,1.139094728,0.973690203,0.866749642,1.056849179,1.314210671,1.343153151
ENSG00000150667,0.208836043,0.20276,0.155263915,0.392651509,0.507546436,0.404590415,0.353867049,0.335436013,0.435946882,0.233999508,0.112578866,0.288905154
ENSG00000261136,0.687671661,0.613661758,0.39096748,0.686958274,0.630199327,0.641198009,0.611996379,0.787179261,0.745079585,0.638676164,0.564983538,0.550861748
ENSG00000166073,0.613987757,0.521121389,0.441565438,1.394642911,1.365421205,1.16619097,0.269567727,0.416493709,0.325230611,0.496662491,0.31859725,0.353914458
ENSG00000128829,8.909482772,9.169446437,9.75247252,7.054998343,7.700218479,8.81381598,9.370740318,9.146796755,9.270535834,8.006564942,8.388773618,8.270153475
ENSG00000140319,86.14020656,88.62018096,87.38627929,105.7579911,88.43534664,78.26109227,101.1709863,99.08210992,98.52879788,76.16052704,85.5743886,88.00653031
ENSG00000248508,1.80221644,1.533572705,1.694125022,1.482551619,1.368356565,1.325593566,1.918031622,1.702041791,1.627971762,2.099556564,1.258832966,1.397050642
ENSG00000104081,0.135768349,0.105271476,0.072901164,0.192138963,0.169213205,0.172697811,0.123244184,0.146780198,0.118090623,0.345744554,0.155250872,0.146736583
ENSG00000156970,36.52765873,38.90600007,38.37306492,35.29855734,42.54851579,46.46196158,47.67701729,44.51938834,48.43824639,34.19283355,37.66458156,37.38636456
ENSG00000137843,1.412546474,1.459304826,1.500597027,1.769268516,1.255868596,1.021062591,1.186180026,1.279109627,1.169536861,1.56072148,1.370965978,1.436155362
ENSG00000176753,0.093536993,0.075679628,0.145707486,0.324179448,0.266465547,0.329481361,0.258768842,0.148589717,0.147675032,0.163336564,0.14406775,0.161749614
ENSG00000137841,0.570159334,0.410429229,0.340780704,0.625507553,0.527733203,0.423332851,0.208040467,0.310791734,0.339766428,0.28185002,0.382145722,0.289986092
ENSG00000244705,8.935332839,9.940517964,8.825004495,7.132881,4.790307672,4.435737748,5.606186954,8.15828302,7.78535353,9.704130598,9.562842512,9.742396544
ENSG00000259198,0.099646481,0.024806997,0.030393619,0.427707203,0.286599604,0.099000524,0.259766582,0.265178022,0.225896268,0.054655448,0.052590267,0.033137403
ENSG00000259330,6.017501582,5.49825783,5.193778348,6.292574138,7.111916107,6.395488374,8.287790959,6.153048473,7.452865516,4.914258264,5.745467748,5.651433493
ENSG00000188549,2.248460644,1.938711385,2.058064884,1.990833043,1.733565063,1.700613523,1.013074847,1.044318164,1.108425764,1.755378709,1.508081191,1.298421414
ENSG00000140323,0.715074642,0.949799505,0.797457806,0.954144562,0.564442152,0.370827721,0.331768077,0.360767237,0.314642791,0.959056123,0.811846,0.829518086
ENSG00000128944,23.7554342,27.32588448,27.51945104,28.61137367,32.17178602,29.59567379,35.45786427,33.25828787,36.00476789,22.47142791,25.58147036,25.65814439
ENSG00000128928,9.071066936,8.128498296,8.742588286,8.004484767,6.325092303,6.45490504,7.371962855,7.475549975,6.711969645,8.667715099,8.282926026,8.663175856
ENSG00000140320,9.998459614,9.869732906,9.576359133,6.136131735,5.144231235,4.212666625,5.038708937,5.334181456,5.177550294,11.11501757,11.43903383,9.993490817
ENSG00000169105,8.075620286,6.749787065,6.835863021,8.927080474,7.386797824,6.282886469,4.708628728,5.34465457,4.880605221,8.61234346,7.626170912,6.678833045
ENSG00000244251,1.693664009,1.812362233,0.974859176,5.103009857,6.741188566,6.735673926,3.50467756,2.430126857,5.232863022,1.001739674,1.338734012,1.464391201
ENSG00000128891,2.038097784,2.064132596,2.140451669,1.759112094,1.874032658,1.54376626,2.13040695,1.963472062,2.244530711,1.920001041,2.067470961,2.138052231
ENSG00000166133,15.18501999,16.97969465,16.27468903,13.17695229,10.26164151,8.509581011,11.55649571,12.87340802,12.06767984,15.18334597,15.28615761,15.80076217
ENSG00000137812,6.580616242,6.880964745,6.833271431,7.453698336,8.864847313,12.49893245,9.412909117,9.322993994,10.05927102,6.568480338,6.694495505,7.134984014
ENSG00000245849,1.144614835,0.955493549,0.9005185,1.013787121,0.951051045,1.15196364,1.319400683,1.189749607,1.360905142,1.721149416,1.299961244,1.288138396
ENSG00000051180,12.81843727,13.0533065,12.53617371,10.70550825,10.59707793,9.93280839,11.7499628,11.223457,12.22487009,11.42372774,12.59552782,12.21850017
ENSG00000137824,6.296514903,6.196195008,6.743443156,5.035855783,5.001426494,4.053822772,5.170550851,4.883696471,4.787044061,6.407686391,6.389986339,6.39752754
ENSG00000137880,0.564280724,0.423941677,0.51941483,0.635595258,0.351642157,0.260289147,0.170742587,0.298799116,0.12373324,0.533737031,0.493816863,0.365920154
ENSG00000104129,5.985406249,5.500371499,5.860064751,5.134818103,4.907441392,3.767995265,4.292956468,4.408472679,5.107236801,6.032401501,5.866544327,5.686283032
ENSG00000166140,5.586077629,5.016610034,4.821102344,5.803040205,4.638423709,4.259487821,4.110853161,4.446493841,4.410248497,6.323207605,5.531809687,5.192282923
ENSG00000261183,4.998842113,2.957919014,3.624052756,5.249195259,4.99039537,3.883749357,4.153929125,4.271191487,3.756277535,4.737309654,4.412052394,4.343647604
ENSG00000166145,21.51894732,20.23952168,19.63705737,25.56118347,19.34671173,16.28965962,13.52686707,15.8359089,15.05277133,24.27373203,23.46599559,22.50535007
ENSG00000104140,3.632589664,2.895216583,3.045601101,3.880285395,3.626451533,2.631286645,2.056149898,2.389268419,2.30798416,3.368900462,3.418741928,2.953329761
ENSG00000104142,6.187104306,6.588343765,6.336945792,6.526591381,5.491755224,4.021014107,3.527786544,3.996195272,3.644523024,7.651222807,7.630645003,7.567014821
ENSG00000251161,0.261576894,0.126983183,0.518600807,0.380759495,0.91283677,0.368558826,0.316596429,0.581745139,0.578164048,1.065801124,0.410211739,0.407100594
ENSG00000128917,0.195850157,0.174305942,0.226503297,0.158380891,0.130184227,0.107314127,0.142226921,0.153255882,0.096197352,0.292598537,0.371124297,0.25400662
ENSG00000128965,3.425420208,2.090754486,1.980771886,2.460270698,1.32945326,1.217178549,1.054662818,1.447886406,1.143799486,2.188425921,2.459145376,2.07839861
ENSG00000128908,9.897832478,9.394456337,9.842176758,9.395098481,8.410190613,9.718203671,11.12896481,11.01341068,11.05350634,10.19858774,10.09311539,10.27866121
ENSG00000157021,16.79176705,19.72072619,18.29303162,29.06235971,33.31253468,30.61088102,37.71410492,36.4464419,33.92631988,15.65865431,15.71174337,18.2007001
ENSG00000187446,19.56930092,19.16593012,20.12645241,28.66754973,24.87185493,29.12945498,22.87366634,23.15517801,23.63277009,19.97408198,20.37947416,20.80227854
ENSG00000247556,8.01840237,8.250139056,8.009664008,8.883045978,10.00003273,11.4725763,9.801249662,10.29392482,10.19589926,8.099835606,7.826473807,7.89135428
ENSG00000104147,20.2433427,19.26305442,18.53494388,18.32605305,20.3207467,17.79737569,20.27692545,16.91061577,20.84742927,19.80786215,20.47665157,21.81406298
ENSG00000137804,76.76109061,72.6165076,68.24149864,91.6050837,107.2917269,112.7815218,96.7725713,90.48552699,95.69299856,67.26278309,72.84158393,71.58716439
ENSG00000137806,10.67957238,10.77645939,11.39045985,9.585147702,12.2137005,10.33140963,13.09294635,11.93746526,12.85970791,10.33373558,10.6196837,11.21788302
ENSG00000137815,10.15732546,10.08907435,10.20127333,12.73569021,13.51140804,14.24634225,11.35657179,11.7449112,12.19722398,10.16161021,10.12834646,10.46767495
ENSG00000137825,4.172389255,2.302243596,2.440723978,1.627458385,1.139267709,0.588577276,1.320494923,1.329787121,1.194872366,4.340232851,3.829419817,3.327122124
ENSG00000062524,1.580419112,1.47157379,1.295342966,1.820699532,1.177439864,0.715310374,0.972449971,1.287247712,0.899863286,2.868974771,2.085571139,1.519155291
ENSG00000103932,7.3120357,7.34202253,7.62555896,3.665643238,2.42548033,2.146369571,3.324055812,3.933637077,3.340193401,7.412627154,7.149683221,6.885600602
ENSG00000259838,77.96252049,81.92697461,82.89630828,69.80208445,111.6270929,88.16197236,85.03722862,74.76787892,78.7524061,64.57197844,79.59822108,77.1989706
ENSG00000092445,9.032015402,9.641835459,9.696867112,6.278949781,4.822764792,4.716336728,5.195802649,5.747465923,5.469138559,8.567564163,9.66440819,9.070454916
ENSG00000174197,3.528730515,3.638388005,3.702176561,3.621119953,4.133369392,5.878377404,4.353188898,4.530443209,4.692877067,3.291690016,3.196446302,3.675203563
ENSG00000270702,4.881387422,6.417889345,4.435662873,6.044609336,0.253494039,1.07465915,3.200236113,3.769503706,4.870189347,6.422594959,4.186393568,13.62898742
ENSG00000137802,3.049541571,2.775463892,2.633697948,2.057101238,1.449850311,1.676787859,1.573616001,1.834307398,1.629388889,3.224550069,2.869422602,2.562122458
ENSG00000243708,0.106909724,0.076888301,0.058877385,0.028818728,0.029610136,0.02789529,0.043132297,0.022015413,0.043759782,0.14520205,0.046571842,0.082166452
ENSG00000243789,0.140702092,0.215031729,0.185970091,0.132747454,0.038969403,0.146850092,0.094609486,0.251108999,0.153577372,0.302571801,0.183877256,0.229793012
ENSG00000168970,0.544786616,0.301252609,0.330243569,0.218695365,0.127004963,0.197881993,0.222954438,0.27602433,0.12994351,0.69866097,0.526284913,0.464260836
ENSG00000137877,0.054957655,0.066698342,0.052003027,0.057574375,0.009340336,0.038130725,0.018141091,0.049384013,0.018405006,0.078883108,0.061211673,0.071276983
ENSG00000272003,1.27386486,1.337083264,1.433424218,0.877023126,0.986927353,0.727646307,1.375125092,0.978386269,1.226023601,0.91182561,1.248567659,1.131188763
ENSG00000103966,17.51749375,16.77652724,17.85946116,10.42537685,10.0218213,8.841507486,12.38260753,12.58795478,13.22001503,16.40024096,18.06983319,16.9710339
ENSG00000159337,0.005997228,0.019409133,0.011890069,0.087297525,0.082220284,0.021125063,0.036293363,0.014819769,0.007364271,0.097743381,0.04114692,0.05185378
ENSG00000168907,0,0.043477135,0.007609763,0.09311881,0.0287028,0.018027001,0.027873736,0.0379392,0.028279241,0.062556738,0.112861881,0.026549549
ENSG00000166887,7.085965384,7.068642706,6.402291754,7.325290839,5.817934795,6.818394042,6.128773042,6.384835245,6.105059068,7.596590822,7.015758004,6.413544536
ENSG00000103978,8.287952474,8.52598453,8.89364189,11.58527311,12.93432015,13.31182417,12.83435917,12.69293353,12.87887663,8.947894429,9.690747654,10.16018401
ENSG00000214013,1.23896568,1.365772848,1.414994034,1.473715132,1.564158829,1.591269315,1.378242921,1.525851936,1.339210668,1.335565998,1.167201858,1.300055572
ENSG00000258461,0.019794705,0.021354203,0.019622433,0.064030647,0.057565402,0.100715736,0.079860941,0.032609839,0.032409101,0.047048159,0.045270423,0.017115078
ENSG00000103994,5.12384739,5.001318529,5.164326067,3.90067434,3.941730567,5.808746322,5.251491396,5.407669249,5.755608576,4.951915615,4.871184601,4.99982829
ENSG00000092531,5.636726834,5.901712066,5.888306026,9.101861989,9.847101355,10.3143936,8.689312139,8.250115042,8.648783435,6.114584064,6.226919187,6.229989253
ENSG00000180979,5.960457311,6.188916717,6.230870137,6.572899833,7.642600117,7.571118594,6.088320058,5.936194991,6.376504787,6.356682177,5.895200757,5.668943378
ENSG00000137814,13.20793286,14.88480055,15.38937997,13.59196014,16.35493935,18.04406491,16.52094346,15.84351269,18.04792565,11.36293649,12.65221628,13.11477696
ENSG00000260490,86.42438662,90.62700473,102.5415975,70.47980908,66.73418085,64.58199841,82.38750775,83.20268653,90.37744337,65.99495217,76.01094076,78.19329114
ENSG00000159433,0.965813243,0.813936898,0.793660102,0.790665314,0.612065802,0.933073611,0.704258099,0.744670864,0.734604715,1.023220038,0.719091412,0.699966428
ENSG00000140326,5.676816157,5.442754707,5.717449689,3.821799772,2.759339595,2.606200226,2.741475436,2.938865647,3.067161932,5.464537903,5.15234031,5.286282708
ENSG00000128881,1.053416571,1.092151362,1.067862405,1.133344383,1.246937224,1.457525318,1.28460048,1.442170285,1.381291066,1.536769504,1.107729375,1.219759292
ENSG00000246283,0.072163368,0.011677298,0.0429212,0.175072086,0.179879845,0.101677353,0.122278883,0.196155439,0.106335246,0.073507829,0.070730303,0
ENSG00000260799,8.849848467,7.489711884,7.434600577,2.33936727,1.468872798,0.478041472,0.596513466,0.450086082,0.684129519,5.675131577,5.796736892,5.354432866
ENSG00000254793,1.057478829,1.06949135,1.543294698,1.460908966,0.732208713,0.862254323,0.995482994,0.943633625,0.937824831,0.957493784,1.439553828,1.219102636
ENSG00000159459,4.19312925,4.570354318,4.842743226,3.813839943,4.475607318,5.695974931,5.349331634,5.368733118,5.408097278,4.198535017,4.265005914,4.787486943
ENSG00000205871,2.906958311,3.543656076,2.612704341,4.325491717,4.492583986,3.322206252,4.081346114,4.26214702,3.712370748,2.724227892,3.115158269,2.379390597
ENSG00000137842,2.049979749,2.342791335,2.2417032,3.193828056,3.145803058,3.204316325,3.44262086,3.617234564,3.327508388,2.257836531,2.178802129,2.376220492
ENSG00000260928,5.718016967,6.719261854,5.623267215,9.85367066,9.728347099,9.378076115,10.21631964,9.363802504,6.798512874,5.963227925,5.915824196,5.140152954
ENSG00000166946,5.331122819,5.171749516,4.781730124,8.21738052,7.671013704,7.884434348,8.63784201,7.979159041,8.601667087,6.464177269,6.123041846,6.199103878
ENSG00000261679,1.588338046,1.953359184,1.700476006,2.774441348,3.642474147,1.864958318,4.536924741,3.218456669,3.822770354,1.941516068,1.307708506,1.812786767
ENSG00000168806,2.569627884,2.484293617,2.363775147,4.134021092,4.111843511,3.592450098,3.689970533,3.443967767,3.329176186,2.883688766,2.742711203,2.504204099
ENSG00000168803,1.097442908,1.035915444,0.942839662,1.368205327,1.717329327,1.531966948,1.608690726,1.468942926,1.774340544,0.968837262,1.051745888,1.012139822
ENSG00000140265,4.668047466,4.757715724,4.963542861,4.558141893,4.49806717,5.775523465,4.924701833,4.964164776,4.910792141,4.844912774,4.438768968,4.457814911
ENSG00000137822,5.527977321,6.142513163,6.439923159,4.017188219,4.109423355,4.72748822,6.229745635,6.305742944,6.119940748,5.080433699,5.855494921,5.745616132
ENSG00000067369,10.48497095,11.21797751,11.95847834,11.50121449,11.78665585,14.50398942,10.79249766,10.98288363,11.18056247,10.47444589,10.84028474,10.25266684
ENSG00000166963,0.497555989,0.641297661,0.625135005,1.003574601,0.800391009,0.903485815,0.588205967,0.546846984,0.579002334,0.757292122,0.785383918,0.715334871
ENSG00000168781,4.342390792,4.203667871,4.046702493,4.362455545,3.843295712,4.177747452,4.047166854,4.027481163,4.293964389,4.58697434,3.76491764,4.022503871
ENSG00000237289,7.99483645,7.341964142,7.080000355,7.306670626,6.083856947,6.007069093,7.356755798,7.229714799,7.617475646,7.362875611,6.731966214,6.087388922
ENSG00000242866,0.109957505,0.056344665,0.050866923,0.040014394,0.073090229,0.043035793,0.066542868,0.049814662,0.085513842,0.149341468,0.07544173,0.06338164
ENSG00000166762,0.498711306,0.364931203,0.345332716,0.449264183,0.594140796,0.658761071,0.430515382,0.539160598,0.432275615,0.410884534,0.309098915,0.36461791
ENSG00000224677,6.82583249,1.893496077,0,0.473137853,0,0,0,0.722885837,0.239478639,6.95300322,4.205319398,2.360725383
ENSG00000249839,7.058112752,6.334871112,6.137444168,5.210951642,4.392460087,6.766310906,5.649019803,6.661126703,5.602541682,7.422472945,6.208415191,5.624979444
ENSG00000223572,9.469642628,8.15425583,8.15076558,7.202022272,6.628729579,5.307521597,6.980746206,6.95356247,6.273595843,7.674165008,7.188585459,6.505318661
ENSG00000205771,0.23551917,0.165148235,0.210122513,0.295213911,0.19569094,0.193575546,0.256552,0.203697258,0.163882707,0.279891595,0.123115778,0.162909384
ENSG00000167004,73.68412579,76.10432621,84.83604683,104.8344039,133.1380887,127.0743891,110.4074492,100.49568,109.3543056,67.64672413,72.07839906,77.63390184
ENSG00000128886,0.278179761,0.311637896,0.212122136,0.129784342,0.026669685,0.050250266,0.090647714,0.07931664,0.105104514,0.490435049,0.335575992,0.28677661
ENSG00000140264,42.09158518,40.05185341,38.47821048,45.48737143,37.58890147,25.15919392,24.72631468,28.4335096,25.0551307,38.63349193,40.88984561,39.71530629
ENSG00000221792,1.525433569,0.987367592,0.30243156,4.811015594,1.901205296,1.07465915,2.215548078,2.261702223,3.371669548,1.553853619,0.598056224,0.263786853
ENSG00000242028,0.404873405,0.460169207,0.339236151,0.286487819,0.246297235,0.396154137,0.484199894,0.404957789,0.42613937,0.540069254,0.363763746,0.412576998
ENSG00000140259,26.94418376,26.83264009,28.65338298,30.33704883,36.28425871,36.42413704,33.60170114,31.75072192,33.85136019,24.58912783,28.56001998,29.52789795
ENSG00000092470,15.8451326,16.09696087,16.80082217,17.51573039,21.28342917,21.31951934,19.90045342,20.0909556,20.42192557,14.85496253,16.16738971,16.94717333
ENSG00000171877,8.448540293,8.583978774,8.800533366,4.508778292,4.431972289,4.656402658,9.576157386,9.468274853,9.1464387,7.964969527,8.051273928,7.768787994
ENSG00000227973,4.513126186,5.917972168,5.168066574,5.00259644,6.788647193,4.842298341,3.578818823,3.172665619,4.013081432,3.566800353,4.118432634,5.180480702
ENSG00000185607,1.946420663,1.375199257,1.250086322,0.498815263,0.717518938,0.257510259,0.630432497,0.508078124,0.403960409,1.675507639,1.504717973,1.730338496
ENSG00000166734,12.77254222,13.30157376,12.80206546,20.51265055,24.00548056,26.29156394,19.46342618,19.2880535,20.91198614,14.7949318,14.65754205,15.79452258
ENSG00000137770,8.174493095,8.540780746,8.289816456,8.117557363,9.814664981,11.3388308,10.33379916,10.0842512,10.68379498,7.781197319,8.052782195,8.173298502
ENSG00000179523,1.665608546,1.452438483,1.568557197,1.650014981,1.72992554,1.62973835,1.545561017,1.612057125,1.852111971,1.649511274,1.179050784,1.584146995
ENSG00000104131,23.71550271,26.8740135,29.08284107,27.23496989,35.35123145,35.6253152,38.77752333,36.32031852,37.55339864,20.83681228,24.91769904,25.50839512
ENSG00000259659,1.745955666,1.718064971,1.683983385,1.25928574,1.176243399,1.939213933,1.427835349,1.166063933,1.390663091,1.39394709,1.341276172,1.387203758
ENSG00000104133,2.945413644,2.627086693,2.574457262,3.257517992,3.129891098,3.806352708,4.03062271,3.719510794,3.789189302,3.445168639,2.986295088,2.892842462
ENSG00000229474,0.045209874,0.067931966,0.038414069,0.117515899,0.096594459,0.11375034,0.03908516,0.055859131,0.007930753,0.072367695,0.044312068,0.044674026
ENSG00000166710,91.59049773,96.10038428,96.79393567,149.4403881,158.7607184,148.4639399,133.6633148,125.6822638,136.5564807,88.91395988,96.55770525,99.46748421
ENSG00000185880,1.581219155,1.446685394,1.296294284,2.375319006,2.24513883,2.467632409,2.059162093,2.460644852,2.146466977,1.651455207,1.8538966,1.845965378
ENSG00000259479,3.937090344,3.943892018,7.686177823,1.608175205,1.769170265,1.320789255,1.231822906,1.803497014,1.479959254,3.792186173,4.173917819,4.35357216
ENSG00000140263,36.61729104,41.21169566,41.10437235,24.97321301,24.44309793,24.91904072,36.14453792,34.52997593,36.75023094,32.78421736,36.86595681,39.51166438
ENSG00000140279,0.159802894,0.179998297,0.09007749,0.07221679,0.074199979,0.103014578,0.072056755,0.061943441,0.050019232,0.188314292,0.107490785,0.037929084
ENSG00000140254,0.256988566,0.234755477,0.213662974,0.341901607,0.309962445,0.321212353,0.21070655,0.368735956,0.203592278,0.430664514,0.268135781,0.186361118
ENSG00000137857,1.803081929,1.870395023,1.596132134,1.621240464,1.0274387,1.313920884,1.069940226,1.24392764,0.939048524,2.261897164,1.763836927,1.41340984
ENSG00000138606,0.516291002,0.31074641,0.362003285,0.633911913,0.494375533,0.377031009,0.213375901,0.272276167,0.255137234,0.570804666,0.339415848,0.299414787
ENSG00000259520,0.685257778,0.6283581,0.543435211,1.357684677,1.110281343,0.992340312,0.85703991,0.874893707,0.67316753,0.674757191,0.358213068,0.572744028
ENSG00000171766,0.43595624,0.296440624,0.349407684,0.399432603,0.294795559,0.381188049,0.437840853,0.464152767,0.506855602,0.255108899,0.250015226,0.2486203
ENSG00000171763,4.785812694,5.321450392,5.210506854,5.146867466,5.028872212,5.247508673,6.558937325,6.472014304,6.032246135,4.967130779,4.814914488,5.240885602
ENSG00000104154,0.811221933,0.741811857,0.724583387,0.589394953,0.763558249,0.734220256,0.966511204,0.93966238,0.897560553,0.860766299,0.81167702,0.778122388
ENSG00000179362,6.81870286,8.299589649,8.261440039,14.03938231,15.33191982,13.5309936,14.87700037,13.45021361,13.89378981,10.39830195,11.08019598,11.37756819
ENSG00000104164,9.734469675,9.453443166,9.564553459,11.34725151,13.85758733,15.11048803,12.10501705,11.4797214,13.19206682,8.929776856,8.964785539,10.21581582
ENSG00000137767,1.626503423,1.68736581,1.60245634,2.275596953,2.114228946,1.862904932,3.623224674,3.316504086,3.25932909,2.388647387,2.347293211,2.562439844
ENSG00000213862,163.561918,159.3445485,169.2734641,332.3894974,324.1579035,260.4791051,273.1203839,295.4424681,258.0793559,156.8599533,161.6484809,156.2554082
ENSG00000128951,18.14103396,16.72021287,18.25751502,14.81279488,18.03143673,16.83944672,19.07387492,17.34689901,19.33076265,17.28296315,17.62458995,19.08627838
ENSG00000166147,0.151602845,0.166134421,0.142674165,0.053539981,0.071752532,0.081116453,0.141682669,0.196797344,0.186160078,0.187658525,0.16552045,0.160946615
ENSG00000103995,4.489271809,4.163311364,4.233301306,5.797966101,7.104428047,8.67296948,5.218933986,5.518760175,5.216107452,4.457627082,3.819600883,3.940267678
ENSG00000259216,1.886556618,1.780787978,1.745462144,1.44934677,1.097267057,2.362788008,2.43559571,2.64172974,2.239369639,2.241988793,1.725819389,1.95740612
ENSG00000185634,0.091480727,0.1027999,0.13098883,0.252761588,0.228031749,0.238694979,0.147630121,0.131867349,0.099851888,0.06730034,0.079701374,0.083491171
ENSG00000255302,21.84317317,21.69802584,22.34427006,43.26596537,51.00525108,52.11333048,49.12625959,45.47763511,46.61371461,27.03069691,26.86360294,28.9612252
ENSG00000259500,8.261803005,9.850875894,13.36246997,8.05578651,7.956769772,8.633118147,3.492673932,4.078269339,3.907541766,4.429330009,4.7269075,6.323101159
ENSG00000138593,4.027502352,3.986557659,4.171532126,4.52453369,5.315419446,6.696184402,5.337665116,4.936797542,5.524058359,4.661810932,4.631481049,4.401107314
ENSG00000166200,22.53645911,27.43422839,28.38142645,30.03850705,39.088473,41.57792438,41.7191291,40.3994652,41.69798181,22.57510254,26.82705889,27.92066366
ENSG00000156958,2.491541496,2.760972339,2.873099816,1.72017794,1.79558278,1.996743235,3.412217565,3.280864336,3.052540332,2.405595603,2.995818678,2.803956552
ENSG00000166262,0.690776709,0.815578419,0.791283901,1.048964376,1.230826796,1.393856592,0.928970259,0.802913053,1.11841535,0.766192783,0.832531605,0.7963542
ENSG00000259531,1.38089825,1.436487101,1.349324929,2.129726149,2.163625182,3.312271041,2.674165585,2.023031342,2.519278484,1.708045239,2.068883999,2.012683558
ENSG00000140285,0.041658979,0.059921362,0.027530949,0.078607551,0.069228205,0.173917098,0.100842882,0.14297727,0.045471083,0.051865146,0.054442252,0.04002174
ENSG00000104047,6.88640806,8.385892476,8.685437257,7.249045407,9.348936992,8.871456016,11.35804079,10.42172585,11.05508385,6.761068225,6.803040573,7.360319335
ENSG00000261597,0.353748566,0.347110114,0.432741592,0.283027504,0.412748233,0.441868483,0.510142482,0.362678923,0.508321781,0.444673889,0.280329725,0.29935362
ENSG00000259388,1.414238358,1.951943626,1.814262757,1.675143035,1.804091894,2.891289591,1.973496659,2.220180692,2.247375131,1.677859864,1.940614945,1.78383723
ENSG00000104043,0.034045217,0.027545565,0.064685435,0.027531822,0.038895849,0.036643229,0.034338513,0.042064621,0.045289488,0.034679506,0.027807605,0.017171283
ENSG00000140284,5.399555755,6.263899467,5.995743445,5.082432632,6.0032491,5.784698692,7.49361827,7.459500748,7.940229643,4.435969261,5.615688181,5.562400509
ENSG00000104064,7.669661224,8.173159988,8.201691153,11.10635278,12.73871298,12.30891731,12.38038208,12.33387057,12.33602216,7.367278109,8.163922518,7.792768495
ENSG00000244879,4.427814635,4.400606975,3.95668232,3.137418778,4.032788077,6.07377306,4.5733147,5.063114045,5.201856553,5.39935954,3.734804309,3.294647683
ENSG00000264109,11.27332613,9.121109154,8.56766479,9.11655863,7.961876813,21.17864861,15.00898728,17.17882359,17.53450911,13.01447153,9.944508067,10.72197051
ENSG00000138592,9.244549363,10.37797293,10.50671174,12.06349276,13.84617905,16.11586506,14.27354386,14.04435631,14.31021773,9.395293035,10.00386818,10.27685118
ENSG00000092439,6.954703394,7.665248707,7.54507228,7.208999515,9.047860394,11.0609587,9.463651711,10.10782706,9.967445663,6.998963493,6.72793746,7.305100548
ENSG00000138600,6.09120726,7.300024757,6.786813865,11.08921611,11.52997325,12.64731617,10.33100805,10.36206301,10.07864502,7.763455551,7.596721917,8.333827158
ENSG00000081014,2.914305699,3.181171185,3.324774507,2.752930641,3.136433284,3.731589245,3.436071506,3.41452802,3.588892812,2.947275389,2.782558371,3.269214891
ENSG00000259378,7.045124603,4.597476608,5.678639957,3.418367786,4.519851931,3.36307626,4.529085164,4.138259503,8.395754857,7.082264449,5.229853734,6.11139167
ENSG00000183578,0.51764934,0.484953755,0.661686025,0.611397853,0.611209766,0.463848607,0.461654138,0.555426872,0.41818772,0.402408245,0.400554898,0.5653575
ENSG00000137869,0.025565522,0.02954964,0.014481729,0.026581408,0.02275948,0.025729661,0.057465423,0.049637532,0.04484725,0.026041828,0.010739068,0.018946881
ENSG00000259306,0.35737606,0.321276182,0.275540094,0.674343383,0.742352068,0.652735411,0.240303217,0.245309197,0.731397389,0.28313776,0.544878544,0.274664662
ENSG00000186417,0.483082434,0.341999035,0.401915625,0.491814347,0.403181134,0.47605515,0.62123629,0.511605654,0.460788545,0.654645664,0.384709879,0.320724049
ENSG00000270378,7.289276109,13.13570487,11.16720404,11.25355839,10.32374919,10.89296084,11.62964215,14.73754352,18.71538437,11.13762175,10.06727977,9.167302256
ENSG00000104093,2.412520642,2.471976706,2.579572321,2.352530364,2.422697633,3.424893904,3.376462964,3.140725261,3.184422407,2.534760995,2.176492367,2.321351056
ENSG00000140280,3.862862635,4.543842805,4.477270301,4.95608479,6.647618402,6.105625353,7.013053584,6.204595829,7.79009925,3.707821389,4.71812726,4.483231818
ENSG00000128872,0.942737872,0.998441111,0.900407057,1.25599477,1.264082579,1.794084773,1.509622975,1.701395107,1.609627393,1.035831192,0.822789882,0.959367123
ENSG00000138594,15.94267541,17.76490831,16.92689477,14.87157228,17.73305049,21.02508211,22.13351923,21.2327663,22.24605287,16.34217296,17.38802843,18.09948501
