TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0020016	ciliary pocket	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0032545	CURI complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0009328	phenylalanine-tRNA ligase complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0070110	ciliary neurotrophic factor receptor complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0099073	mitochondrion-derived vesicle	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0070522	ERCC4-ERCC1 complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0032449	CBM complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0045298	tubulin complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0005971	ribonucleoside-diphosphate reductase complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0089717	spanning component of membrane	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0030478	actin cap	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0055087	Ski complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0033165	interphotoreceptor matrix	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0098647	collagen beaded filament	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0001405	presequence translocase-associated import motor	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0000110	nucleotide-excision repair factor 1 complex	0.999999999997364	-2.6357337013244e-12	3	0	0	26	17744
GO:0019898	extrinsic component of membrane	0.9999999999977	-2.2995844139976e-12	255	0	0	26	17744
GO:0005719	nuclear euchromatin	0.999999999997741	-2.25929050830779e-12	24	0	0	26	17744
GO:0005640	nuclear outer membrane	0.999999999997741	-2.25929050830779e-12	24	0	0	26	17744
GO:0030057	desmosome	0.999999999997741	-2.25929050830779e-12	24	0	0	26	17744
GO:0044454	nuclear chromosome part	0.99999999999804	-1.95959244136388e-12	510	0	0	26	17744
GO:0000323	lytic vacuole	0.999999999998108	-1.89238775549132e-12	540	0	0	26	17744
GO:0005764	lysosome	0.999999999998108	-1.89238775549132e-12	540	0	0	26	17744
GO:0019866	organelle inner membrane	0.999999999998185	-1.81482040490091e-12	532	0	0	26	17744
GO:0000792	heterochromatin	0.999999999998978	-1.02191086349291e-12	70	0	0	26	17744
GO:0005905	clathrin-coated pit	0.999999999998978	-1.02191086349291e-12	70	0	0	26	17744
GO:0016234	inclusion body	0.999999999998978	-1.02191086349291e-12	70	0	0	26	17744
GO:0000776	kinetochore	0.999999999999107	-8.9337895105698e-13	130	0	0	26	17744
GO:0030880	RNA polymerase complex	0.999999999999107	-8.9337895105698e-13	130	0	0	26	17744
GO:0043296	apical junction complex	0.999999999999107	-8.9337895105698e-13	130	0	0	26	17744
GO:0000777	condensed chromosome kinetochore	0.999999999999501	-4.99483977902552e-13	101	0	0	26	17744
GO:0001669	acrosomal vesicle	0.999999999999501	-4.99483977902552e-13	101	0	0	26	17744
GO:1990204	oxidoreductase complex	0.999999999999501	-4.99483977902552e-13	101	0	0	26	17744
GO:0001750	photoreceptor outer segment	0.999999999999793	-2.06932108794189e-13	71	0	0	26	17744
GO:0005575	cellular_component	1	0	17744	26	1	26	17744	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
root	NA	1	0	17744	26	1	26	17744	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
GO:0098793	presynapse	1.00000000000017	1.73093440161266e-13	317	0	0	26	17744
GO:0005657	replication fork	1.00000000000029	2.90687610271243e-13	63	0	0	26	17744
GO:0044452	nucleolar part	1.00000000000029	2.90687610271243e-13	63	0	0	26	17744
GO:0099023	tethering complex	1.00000000000029	2.90687610271243e-13	63	0	0	26	17744
GO:0034704	calcium channel complex	1.00000000000029	2.90687610271243e-13	63	0	0	26	17744
GO:0000793	condensed chromosome	1.00000000000065	6.50013728296777e-13	209	0	0	26	17744
GO:0005643	nuclear pore	1.00000000000088	8.7583167060866e-13	81	0	0	26	17744
GO:0032588	trans-Golgi network membrane	1.00000000000088	8.7583167060866e-13	81	0	0	26	17744
GO:0030665	clathrin-coated vesicle membrane	1.00000000000088	8.7583167060866e-13	81	0	0	26	17744
GO:0031463	Cul3-RING ubiquitin ligase complex	1.00000000000089	8.93455946035319e-13	67	0	0	26	17744
GO:0005791	rough endoplasmic reticulum	1.00000000000089	8.93455946035319e-13	67	0	0	26	17744
GO:0005811	lipid particle	1.00000000000089	8.93455946035319e-13	67	0	0	26	17744
GO:0016459	myosin complex	1.00000000000089	8.93455946035319e-13	67	0	0	26	17744
GO:0005798	Golgi-associated vesicle	1.00000000000099	9.85316425573782e-13	83	0	0	26	17744
GO:1902554	serine/threonine protein kinase complex	1.00000000000099	9.85316425573782e-13	83	0	0	26	17744
GO:0005761	mitochondrial ribosome	1.00000000000099	9.85316425573782e-13	83	0	0	26	17744
GO:0000313	organellar ribosome	1.00000000000099	9.85316425573782e-13	83	0	0	26	17744
GO:1905368	peptidase complex	1.0000000000016	1.59535647807372e-12	90	0	0	26	17744
GO:0000794	condensed nuclear chromosome	1.0000000000016	1.59535647807372e-12	90	0	0	26	17744
GO:0045335	phagocytic vesicle	1.0000000000016	1.59535647807372e-12	90	0	0	26	17744
GO:0098791	Golgi subcompartment	1.00000000000324	3.24425225234319e-12	296	0	0	26	17744
GO:0005819	spindle	1.00000000000324	3.24425225234319e-12	296	0	0	26	17744
GO:0000784	nuclear chromosome, telomeric region	1.00000000000348	3.48499112283343e-12	132	0	0	26	17744
GO:0042579	microbody	1.00000000000348	3.48499112283343e-12	132	0	0	26	17744
GO:0005777	peroxisome	1.00000000000348	3.48499112283343e-12	132	0	0	26	17744
GO:0030496	midbody	1.00000000000348	3.48499112283343e-12	132	0	0	26	17744
GO:0019005	SCF ubiquitin ligase complex	1.00000000000351	3.51279160000847e-12	51	0	0	26	17744
GO:0045171	intercellular bridge	1.00000000000411	4.11012548165513e-12	44	0	0	26	17744
GO:0046658	anchored component of plasma membrane	1.00000000000411	4.11012548165513e-12	44	0	0	26	17744
GO:0030315	T-tubule	1.00000000000411	4.11012548165513e-12	44	0	0	26	17744
GO:0031519	PcG protein complex	1.00000000000411	4.11012548165513e-12	44	0	0	26	17744
GO:0005844	polysome	1.00000000000411	4.11012548165513e-12	44	0	0	26	17744
GO:0022627	cytosolic small ribosomal subunit	1.00000000000411	4.11012548165513e-12	44	0	0	26	17744
GO:0005876	spindle microtubule	1.00000000000436	4.35642672894721e-12	58	0	0	26	17744
GO:0022625	cytosolic large ribosomal subunit	1.00000000000437	4.36918964684887e-12	64	0	0	26	17744
GO:0044441	ciliary part	1.00000000000472	4.71640212497125e-12	368	0	0	26	17744
GO:0005929	cilium	1.00000000000486	4.8562137369917e-12	493	0	0	26	17744
GO:0034464	BBSome	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0005677	chromatin silencing complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0031616	spindle pole centrosome	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0030008	TRAPP complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0014701	junctional sarcoplasmic reticulum membrane	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0031371	ubiquitin conjugating enzyme complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0031264	death-inducing signaling complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0044666	MLL3/4 complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0016342	catenin complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0000812	Swr1 complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0070419	nonhomologous end joining complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0044292	dendrite terminus	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0030127	COPII vesicle coat	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0032045	guanyl-nucleotide exchange factor complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0000808	origin recognition complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0002199	zona pellucida receptor complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0016600	flotillin complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0016281	eukaryotic translation initiation factor 4F complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0032591	dendritic spine membrane	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0000439	core TFIIH complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0005664	nuclear origin of replication recognition complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0008091	spectrin	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0032585	multivesicular body membrane	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0031095	platelet dense tubular network membrane	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0070938	contractile ring	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0044754	autolysosome	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0001939	female pronucleus	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0033180	proton-transporting V-type ATPase, V1 domain	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0036128	CatSper complex	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0031618	nuclear pericentric heterochromatin	1.00000000000495	4.94616683179192e-12	9	0	0	26	17744
GO:0044463	cell projection part	1.00000000000504	5.04468822213137e-12	967	0	0	26	17744
GO:0030027	lamellipodium	1.00000000000556	5.56395524630532e-12	172	0	0	26	17744
GO:0098562	cytoplasmic side of membrane	1.00000000000556	5.56395524630532e-12	172	0	0	26	17744
GO:0030125	clathrin vesicle coat	1.00000000000564	5.63676163377117e-12	25	0	0	26	17744
GO:0097546	ciliary base	1.00000000000564	5.63676163377117e-12	25	0	0	26	17744
GO:0016460	myosin II complex	1.00000000000564	5.63676163377117e-12	25	0	0	26	17744
GO:0071011	precatalytic spliceosome	1.00000000000564	5.63676163377117e-12	25	0	0	26	17744
GO:0000314	organellar small ribosomal subunit	1.00000000000564	5.63676163377117e-12	25	0	0	26	17744
GO:0005763	mitochondrial small ribosomal subunit	1.00000000000564	5.63676163377117e-12	25	0	0	26	17744
GO:0022624	proteasome accessory complex	1.00000000000564	5.63676163377117e-12	25	0	0	26	17744
GO:0002080	acrosomal membrane	1.00000000000564	5.63676163377117e-12	25	0	0	26	17744
GO:0044429	mitochondrial part	1.00000000000565	5.64655619365331e-12	962	0	0	26	17744
GO:0031258	lamellipodium membrane	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0042101	T cell receptor complex	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0005686	U2 snRNP	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0000145	exocyst	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0030992	intraciliary transport particle B	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0005859	muscle myosin complex	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0043034	costamere	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0001891	phagocytic cup	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0035267	NuA4 histone acetyltransferase complex	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0043189	H4/H2A histone acetyltransferase complex	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0098827	endoplasmic reticulum subcompartment	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0030867	rough endoplasmic reticulum membrane	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0032590	dendrite membrane	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0000242	pericentriolar material	1.00000000000575	5.75423361818467e-12	19	0	0	26	17744
GO:0055029	nuclear DNA-directed RNA polymerase complex	1.00000000000582	5.82038752296553e-12	127	0	0	26	17744
GO:0034703	cation channel complex	1.00000000000586	5.86103873429164e-12	210	0	0	26	17744
GO:0005758	mitochondrial intermembrane space	1.00000000000664	6.63801753752914e-12	77	0	0	26	17744
GO:0043204	perikaryon	1.00000000000713	7.13392588204277e-12	108	0	0	26	17744
GO:0090575	RNA polymerase II transcription factor complex	1.00000000000713	7.13392588204277e-12	108	0	0	26	17744
GO:0005802	trans-Golgi network	1.00000000000717	7.17459839412015e-12	195	0	0	26	17744
GO:0061695	transferase complex, transferring phosphorus-containing groups	1.00000000000754	7.54466725187066e-12	250	0	0	26	17744
GO:0098797	plasma membrane protein complex	1.00000000000764	7.63827384718936e-12	226	0	0	26	17744
GO:0031970	organelle envelope lumen	1.00000000000787	7.86760149072837e-12	85	0	0	26	17744
GO:0015935	small ribosomal subunit	1.00000000000788	7.88265204413759e-12	68	0	0	26	17744
GO:0044451	nucleoplasm part	1.00000000000838	8.37652047345031e-12	737	0	0	26	17744
GO:0042641	actomyosin	1.00000000000855	8.55411630686946e-12	59	0	0	26	17744
GO:0030684	preribosome	1.00000000000864	8.6384127458853e-12	74	0	0	26	17744
GO:0005741	mitochondrial outer membrane	1.00000000000905	9.05113005486891e-12	160	0	0	26	17744
GO:0000785	chromatin	1.00000000000955	9.55217090784755e-12	463	0	0	26	17744
GO:0005743	mitochondrial inner membrane	1.00000000000962	9.6247707629725e-12	475	0	0	26	17744
GO:0032279	asymmetric synapse	1.00000000000963	9.63066871529071e-12	190	0	0	26	17744
GO:0015934	large ribosomal subunit	1.00000000000981	9.81474165032669e-12	117	0	0	26	17744
GO:0072562	blood microparticle	1.00000000000981	9.81474165032669e-12	117	0	0	26	17744
GO:0019897	extrinsic component of plasma membrane	1.00000000001003	1.00290364346982e-11	138	0	0	26	17744
GO:0097542	ciliary tip	1.00000000001082	1.08159848222462e-11	45	0	0	26	17744
GO:0032421	stereocilium bundle	1.00000000001082	1.08159848222462e-11	45	0	0	26	17744
GO:0008328	ionotropic glutamate receptor complex	1.00000000001082	1.08159848222462e-11	45	0	0	26	17744
GO:0009295	nucleoid	1.00000000001082	1.08159848222462e-11	45	0	0	26	17744
GO:0005902	microvillus	1.00000000001082	1.08245325314283e-11	78	0	0	26	17744
GO:0005740	mitochondrial envelope	1.00000000001121	1.12089054412554e-11	700	0	0	26	17744
GO:0031227	intrinsic component of endoplasmic reticulum membrane	1.00000000001151	1.15131300746406e-11	148	0	0	26	17744
GO:0036126	sperm flagellum	1.00000000001161	1.16130792834372e-11	65	0	0	26	17744
GO:0042734	presynaptic membrane	1.00000000001161	1.16130792834372e-11	65	0	0	26	17744
GO:0097729	9+2 motile cilium	1.00000000001161	1.16130792834372e-11	65	0	0	26	17744
GO:0043195	terminal bouton	1.00000000001161	1.16130792834372e-11	65	0	0	26	17744
GO:0000228	nuclear chromosome	1.00000000001216	1.21566687953434e-11	546	0	0	26	17744
GO:0031301	integral component of organelle membrane	1.00000000001262	1.2620863059661e-11	157	0	0	26	17744
GO:0015629	actin cytoskeleton	1.00000000001286	1.28554500797659e-11	458	0	0	26	17744
GO:0005773	vacuole	1.00000000001345	1.34507674745182e-11	634	0	0	26	17744
GO:0045211	postsynaptic membrane	1.00000000001432	1.43181007324896e-11	211	0	0	26	17744
GO:0000178	exosome (RNase complex)	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0033176	proton-transporting V-type ATPase complex	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0005892	acetylcholine-gated channel complex	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0036379	myofilament	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0090544	BAF-type complex	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0032806	carboxy-terminal domain protein kinase complex	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0035327	transcriptionally active chromatin	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0030137	COPI-coated vesicle	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0060076	excitatory synapse	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:1905354	exoribonuclease complex	1.0000000000146	1.46041980520637e-11	23	0	0	26	17744
GO:0044614	nuclear pore cytoplasmic filaments	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0044305	calyx of Held	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0097361	CIA complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0044194	cytolytic granule	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0060203	clathrin-sculpted glutamate transport vesicle membrane	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0031262	Ndc80 complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0034991	nuclear meiotic cohesin complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005784	Sec61 translocon complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0042824	MHC class I peptide loading complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0045257	succinate dehydrogenase complex (ubiquinone)	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0008275	gamma-tubulin small complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0032280	symmetric synapse	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0032777	Piccolo NuA4 histone acetyltransferase complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0072487	MSL complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0033011	perinuclear theca	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0045283	fumarate reductase complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0034363	intermediate-density lipoprotein particle	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0060199	clathrin-sculpted glutamate transport vesicle	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:1990131	Gtr1-Gtr2 GTPase complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005853	eukaryotic translation elongation factor 1 complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0045293	mRNA editing complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0030289	protein phosphatase 4 complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:1990130	Iml1 complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0035577	azurophil granule membrane	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0001674	female germ cell nucleus	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0071256	translocon complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0031074	nucleocytoplasmic shuttling complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0031933	telomeric heterochromatin	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0032021	NELF complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0097209	epidermal lamellar body	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0002081	outer acrosomal membrane	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0072588	box H/ACA RNP complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0030905	retromer, tubulation complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0070032	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0000938	GARP complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:1990604	IRE1-TRAF2-ASK1 complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0035339	SPOTS complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0000214	tRNA-intron endonuclease complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005968	Rab-protein geranylgeranyltransferase complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0036021	endolysosome lumen	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0042272	nuclear RNA export factor complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0035061	interchromatin granule	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005638	lamin filament	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0036396	MIS complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:1990075	periciliary membrane compartment	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005712	chiasma	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0070876	SOSS complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0032541	cortical endoplasmic reticulum	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0045273	respiratory chain complex II	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0032437	cuticular plate	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0071821	FANCM-MHF complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0035867	alphav-beta3 integrin-IGF-1-IGF1R complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0097452	GAIT complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0035363	histone locus body	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0031429	box H/ACA snoRNP complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0061689	tricellular tight junction	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0001652	granular component	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0000444	MIS12/MIND type complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0033553	rDNA heterochromatin	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005785	signal recognition particle receptor complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0090661	box H/ACA telomerase RNP complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0090571	RNA polymerase II transcription repressor complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0033263	CORVET complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0097443	sorting endosome	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0072558	NLRP1 inflammasome complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0016013	syntrophin complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0031905	early endosome lumen	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0034751	aryl hydrocarbon receptor complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:1990745	EARP complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005862	muscle thin filament tropomyosin	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0065010	extracellular membrane-bounded organelle	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0031838	haptoglobin-hemoglobin complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0071953	elastic fiber	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0070022	transforming growth factor beta receptor complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0031501	mannosyltransferase complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0089701	U2AF	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0030906	retromer, cargo-selective complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0002079	inner acrosomal membrane	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0030015	CCR4-NOT core complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:1990851	Wnt-Frizzled-LRP5/6 complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0043219	lateral loop	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0070545	PeBoW complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0045281	succinate dehydrogenase complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0000015	phosphopyruvate hydratase complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005797	Golgi medial cisterna	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0098576	lumenal side of membrane	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0036449	microtubule minus-end	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0005850	eukaryotic translation initiation factor 2 complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0014802	terminal cisterna	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0098574	cytoplasmic side of lysosomal membrane	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0072589	box H/ACA scaRNP complex	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0035985	senescence-associated heterochromatin focus	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
GO:0000942	condensed nuclear chromosome outer kinetochore	1.00000000001462	1.46172939926348e-11	4	0	0	26	17744
